Date,Open,High,Low,Close,Volume,Adj Close
2015-01-26,63.44,64.86,62.41,64.47,3501200,64.47
2015-01-23,63.44,65.15,62.81,62.88,5481000,62.88
2015-01-22,62.69,63.77,61.41,63.76,4532300,63.76
2015-01-21,60.88,62.63,60.27,62.32,2716200,62.32
2015-01-20,61.00,61.20,59.17,60.16,4361300,60.16
2015-01-16,60.60,62.60,60.31,62.25,4769400,62.00
2015-01-15,61.02,61.20,59.56,60.00,5434300,59.76
2015-01-14,57.46,59.68,57.44,59.53,4503200,59.29
2015-01-13,58.63,59.32,57.90,58.46,4045900,58.23
2015-01-12,59.60,59.60,57.77,58.46,4840600,58.23
2015-01-09,61.33,61.39,59.81,60.69,3584000,60.45
2015-01-08,59.39,61.40,58.71,60.87,3655900,60.63
2015-01-07,60.31,60.42,57.91,58.60,4612100,58.36
2015-01-06,59.74,61.23,58.73,59.26,4549300,59.02
2015-01-05,62.17,62.51,59.60,59.91,4813200,59.67
2015-01-02,62.18,64.26,61.51,63.83,3364400,63.57
2014-12-31,62.33,63.46,61.35,62.67,3145800,62.42
2014-12-30,63.31,63.73,62.38,62.97,2521700,62.72
2014-12-29,64.46,64.95,63.25,63.64,3403000,63.38
2014-12-26,64.63,64.96,63.52,63.96,1682700,63.70
2014-12-24,64.62,64.64,62.90,64.05,2009800,63.79
2014-12-23,64.40,65.72,64.12,65.43,3659500,65.17
2014-12-22,63.69,64.35,62.64,63.74,5468100,63.48
2014-12-19,62.88,64.92,62.23,64.82,6796700,64.56
2014-12-18,62.32,62.60,59.56,62.15,7964500,61.90
2014-12-17,57.14,61.14,56.98,60.20,6590200,59.96
2014-12-16,54.34,59.09,54.34,56.71,6710700,56.48
2014-12-15,57.01,57.46,55.08,55.20,9217400,54.98
2014-12-12,56.10,57.97,55.80,56.44,8017100,56.21
2014-12-11,57.57,58.94,56.86,57.04,5949000,56.81
2014-12-10,57.42,58.62,56.80,57.78,10394300,57.55
2014-12-09,57.10,59.32,56.66,58.84,8808600,58.60
2014-12-08,60.86,60.90,57.30,57.43,7954600,57.20
2014-12-05,62.49,62.86,60.12,61.64,7447300,61.39
2014-12-04,63.36,64.19,62.78,63.25,5596600,63.00
2014-12-03,63.59,65.58,63.12,64.30,6206500,64.04
2014-12-02,62.64,64.41,62.64,63.11,7966400,62.86
2014-12-01,63.41,63.93,62.00,63.81,7309000,63.55
2014-11-28,68.34,68.39,63.73,64.09,5685100,63.83
2014-11-26,73.09,73.22,71.95,72.24,2976300,71.95
2014-11-25,76.00,76.15,73.20,73.36,3868900,73.07
2014-11-24,75.45,75.93,74.44,75.81,5173500,75.51
2014-11-21,75.80,76.31,74.73,75.70,4970700,75.40
2014-11-20,72.24,74.39,71.92,74.24,4664000,73.94
2014-11-19,72.40,72.40,71.41,72.05,4645100,71.76
2014-11-18,71.79,72.68,71.21,72.07,3275100,71.78
2014-11-17,73.00,73.02,71.59,72.09,4765500,71.80
2014-11-14,72.31,73.64,71.55,73.35,4153000,73.06
2014-11-13,73.30,73.57,70.94,72.07,4141500,71.78
2014-11-12,74.99,75.36,73.65,73.70,2730000,73.40
2014-11-11,75.39,75.72,74.11,75.41,2557200,75.11
2014-11-10,77.17,77.57,74.56,75.10,3840500,74.80
2014-11-07,75.80,76.70,75.16,76.52,4094100,76.21
2014-11-06,73.98,75.48,72.74,75.44,4763900,75.14
2014-11-05,75.66,76.16,74.27,75.56,3964700,75.26
2014-11-04,75.42,76.00,73.58,74.21,5463100,73.91
2014-11-03,78.02,78.65,76.16,76.40,5192300,76.09
2014-10-31,75.89,77.28,74.59,77.20,3613500,76.89
2014-10-30,75.35,76.40,74.59,75.81,2754200,75.51
2014-10-29,75.96,77.23,75.69,76.39,3288700,76.08
2014-10-28,73.57,75.69,72.90,75.24,4255700,74.94
2014-10-27,74.52,74.52,72.47,73.05,4162700,72.76
2014-10-24,75.84,76.11,74.59,75.81,2237800,75.51
2014-10-23,74.81,76.87,74.63,76.08,4556800,75.77
2014-10-22,75.48,76.27,73.82,73.87,3857600,73.57
2014-10-21,73.61,75.65,73.54,75.53,4278800,75.23
2014-10-20,73.05,73.32,71.76,72.93,4547800,72.64
2014-10-17,74.40,75.31,72.72,72.85,6391600,72.31
2014-10-16,70.83,74.53,70.66,73.23,6222800,72.69
2014-10-15,72.51,72.89,69.28,72.67,10104700,72.13
2014-10-14,76.41,77.27,74.14,74.40,4403600,73.85
2014-10-13,79.90,80.72,75.83,75.93,5008100,75.37
2014-10-10,81.48,82.14,79.31,79.91,4893200,79.32
2014-10-09,84.80,85.19,81.79,81.88,3215200,81.27
2014-10-08,83.77,85.46,82.97,85.43,3927100,84.79
2014-10-07,85.46,86.55,84.15,84.21,3126000,83.58
2014-10-06,87.41,87.41,85.76,86.19,6632400,85.55
2014-10-03,88.77,89.06,86.77,86.95,4516600,86.30
2014-10-02,90.06,90.13,87.68,88.74,5087400,88.08
2014-10-01,93.59,93.87,90.77,91.05,4988000,90.37
2014-09-30,94.41,94.67,92.84,93.87,3647300,93.17
2014-09-29,93.33,94.92,92.98,94.68,1823800,93.98
2014-09-26,93.36,95.17,92.95,94.62,1507700,93.92
2014-09-25,95.03,95.14,93.31,93.31,1892600,92.62
2014-09-24,94.39,95.53,92.90,94.85,2817000,94.14
2014-09-23,94.47,95.97,94.30,95.06,1647700,94.35
2014-09-22,96.09,96.42,94.25,94.52,2598500,93.82
2014-09-19,97.55,97.97,96.51,96.51,2566000,95.79
2014-09-18,97.88,98.27,96.54,97.01,1908700,96.29
2014-09-17,98.27,98.57,97.33,97.50,3594900,96.78
2014-09-16,97.27,98.75,97.13,97.82,2294600,97.09
2014-09-15,95.92,97.32,95.22,97.12,1858900,96.40
2014-09-12,97.25,97.50,96.08,96.24,1621600,95.52
2014-09-11,96.10,97.67,95.81,97.63,2088500,96.90
2014-09-10,96.74,97.36,95.91,97.28,2609000,96.56
2014-09-09,97.90,98.59,96.64,97.11,2749400,96.39
2014-09-08,98.80,98.86,97.35,97.93,2198600,97.20
2014-09-05,98.26,99.70,98.26,99.53,2535200,98.79
2014-09-04,100.21,100.87,98.10,98.76,2218300,98.03
2014-09-03,101.33,102.00,100.26,100.36,2137500,99.61
2014-09-02,101.82,101.91,99.56,100.16,2349900,99.42
2014-08-29,100.81,102.03,100.81,101.83,3026100,101.07
2014-08-28,101.45,101.87,101.04,101.37,2164000,100.62
2014-08-27,101.66,102.29,101.02,101.53,1643100,100.78
2014-08-26,101.50,102.55,101.41,101.55,2037200,100.80
2014-08-25,100.12,101.66,100.03,101.43,1757600,100.68
2014-08-22,100.95,100.95,99.71,99.82,1657000,99.08
2014-08-21,100.02,101.42,99.56,101.13,1883500,100.38
2014-08-20,99.34,100.47,98.65,100.34,2446900,99.59
2014-08-19,98.83,99.89,98.83,99.27,2441600,98.53
2014-08-18,99.31,99.87,97.60,98.50,2694500,97.77
2014-08-15,98.44,99.11,97.87,98.68,3567800,97.95
2014-08-14,99.05,99.34,97.68,97.94,2861700,97.21
2014-08-13,98.79,100.00,98.29,98.60,2302300,97.87
2014-08-12,99.58,99.86,98.00,98.47,2691100,97.74
2014-08-11,100.40,101.11,99.71,99.87,1887500,99.13
2014-08-08,98.99,100.70,98.64,100.38,1895300,99.63
2014-08-07,100.44,100.66,97.91,98.57,2902600,97.84
2014-08-06,98.91,101.67,98.88,99.95,2386600,99.21
2014-08-05,101.71,101.71,98.45,99.38,4064700,98.64
2014-08-04,99.88,102.60,99.70,102.29,3956800,101.53
2014-08-01,102.35,102.69,99.75,100.32,4280200,99.57
2014-07-31,103.08,104.57,101.90,102.66,6190300,101.90
2014-07-30,102.19,102.65,100.75,101.29,2321300,100.54
2014-07-29,100.99,101.96,100.71,101.32,1934600,100.57
2014-07-28,101.39,101.94,100.64,101.27,1803300,100.52
2014-07-25,102.24,103.44,101.16,101.85,1317300,101.09
2014-07-24,103.36,103.37,102.38,102.60,3707600,101.84
2014-07-23,102.98,103.51,101.47,103.48,3969900,102.71
2014-07-22,103.72,104.00,102.22,103.12,5865300,102.35
2014-07-21,98.42,98.69,97.81,98.56,1441500,97.83
2014-07-18,99.04,99.24,98.20,98.58,2143500,97.85
2014-07-17,100.00,101.50,98.81,98.91,2912600,97.93
2014-07-16,98.50,99.90,98.46,99.87,2525900,98.88
2014-07-15,97.99,98.80,97.32,97.94,2603200,96.97
2014-07-14,97.93,98.91,97.92,98.55,1949200,97.57
2014-07-11,98.72,99.09,97.37,97.40,2191900,96.43
2014-07-10,98.42,99.62,97.88,99.22,2203000,98.23
2014-07-09,98.50,99.75,98.47,99.65,1952700,98.66
2014-07-08,98.59,99.43,98.29,98.46,2621500,97.48
2014-07-07,100.46,100.46,98.83,99.05,1945100,98.07
2014-07-03,99.85,100.22,99.40,100.03,1086200,99.04
2014-07-02,100.00,100.50,99.40,99.85,2020000,98.86
2014-07-01,100.95,101.44,100.14,100.51,1955000,99.51
2014-06-30,99.81,101.98,99.69,100.62,3727800,99.62
2014-06-27,99.47,99.85,98.96,99.76,2011800,98.77
2014-06-26,99.61,99.70,98.72,99.69,1947700,98.70
2014-06-25,99.10,99.55,98.19,99.38,3205600,98.39
2014-06-24,101.62,101.72,98.51,98.85,3273100,97.87
2014-06-23,101.48,102.34,101.00,101.60,3984800,100.59
2014-06-20,100.19,100.84,99.73,100.69,4327900,99.69
2014-06-19,99.13,100.40,98.98,100.02,3091000,99.03
2014-06-18,98.04,99.72,97.90,99.60,3067200,98.61
2014-06-17,97.74,98.26,97.32,98.00,3183000,97.03
2014-06-16,97.90,98.27,97.52,98.20,2465800,97.22
2014-06-13,96.87,97.74,96.51,97.66,2778300,96.69
2014-06-12,95.78,97.15,95.75,96.31,3204700,95.35
2014-06-11,94.68,95.60,94.51,95.41,2331300,94.46
2014-06-10,94.46,95.17,94.16,95.05,2533300,94.10
2014-06-09,94.29,95.61,93.89,94.65,4058700,93.71
2014-06-06,92.85,94.79,92.75,94.31,4109500,93.37
2014-06-05,92.68,93.36,92.31,93.17,1914200,92.24
2014-06-04,91.93,92.86,91.93,92.50,2189900,91.58
2014-06-03,92.19,92.52,91.53,92.00,3466400,91.09
2014-06-02,93.09,93.33,92.43,92.64,1865500,91.72
2014-05-30,92.59,93.40,92.22,93.22,3762300,92.29
2014-05-29,91.95,93.24,91.72,93.06,4409600,92.13
2014-05-28,90.62,91.96,90.62,91.76,4467200,90.85
2014-05-27,90.36,90.79,89.77,90.36,1929600,89.46
2014-05-23,90.33,90.61,90.06,90.18,3204100,89.28
2014-05-22,90.26,90.80,89.86,90.34,2098500,89.44
2014-05-21,90.04,90.38,89.44,90.29,1740100,89.39
2014-05-20,89.00,90.30,88.95,89.73,2314200,88.84
2014-05-19,88.34,89.85,88.21,89.33,3648800,88.44
2014-05-16,88.84,89.15,88.00,88.78,4009900,87.90
2014-05-15,89.86,89.86,88.18,88.92,3450500,88.04
2014-05-14,90.05,90.32,89.79,89.87,2701000,88.98
2014-05-13,90.31,90.69,89.81,90.02,2214000,89.12
2014-05-12,89.20,90.10,88.90,90.04,3362000,89.14
2014-05-09,88.50,89.59,87.84,88.89,4973300,88.01
2014-05-08,88.58,89.97,86.83,88.03,3996400,87.15
2014-05-07,87.05,88.13,86.57,87.76,3872400,86.89
2014-05-06,87.02,87.59,86.42,86.42,3547500,85.56
2014-05-05,86.53,87.25,86.33,86.96,2573300,86.10
2014-05-02,87.00,87.82,86.77,86.96,1834000,86.10
2014-05-01,86.77,87.23,86.36,87.04,3636200,86.17
2014-04-30,87.25,87.44,86.45,86.80,3681300,85.94
2014-04-29,87.50,88.69,87.47,87.83,2486600,86.96
2014-04-28,87.37,87.55,86.09,86.81,2862000,85.95
2014-04-25,87.46,87.87,86.43,87.28,3530400,86.41
2014-04-24,87.79,88.39,87.38,87.96,2631400,87.09
2014-04-23,86.14,88.32,86.10,87.58,5507200,86.71
2014-04-22,85.38,86.40,84.78,86.20,3000900,85.34
2014-04-21,85.00,85.82,84.75,85.80,3190400,84.95
2014-04-17,83.97,85.19,83.74,85.11,4798000,84.26
2014-04-16,84.09,84.69,83.16,84.17,3400800,83.09
2014-04-15,82.65,83.81,82.24,83.33,3773900,82.26
2014-04-14,82.92,83.00,81.87,82.57,3017600,81.51
2014-04-11,82.43,83.11,81.90,82.09,2919200,81.03
2014-04-10,83.24,84.08,82.72,82.72,3384900,81.65
2014-04-09,84.63,84.75,82.59,83.65,4315200,82.57
2014-04-08,84.43,85.50,84.00,85.18,2978100,84.08
2014-04-07,85.00,85.19,83.83,84.09,3069500,83.01
2014-04-04,85.85,86.32,85.16,85.47,3031600,84.37
2014-04-03,84.31,85.41,84.20,85.36,2834600,84.26
2014-04-02,83.47,84.48,83.27,84.23,2001200,83.14
2014-04-01,82.79,83.82,82.70,83.76,3550800,82.68
2014-03-31,83.84,83.90,82.40,82.95,2506700,81.88
2014-03-28,82.33,83.36,82.04,83.02,3210100,81.95
2014-03-27,81.58,82.48,81.17,82.08,2516100,81.02
2014-03-26,82.24,82.49,81.39,81.46,2575000,80.41
2014-03-25,81.32,81.99,81.21,81.93,3133400,80.87
2014-03-24,80.89,81.39,80.63,80.77,2203900,79.73
2014-03-21,80.66,81.39,80.29,80.71,4360500,79.67
2014-03-20,79.33,80.21,78.84,80.05,1806000,79.02
2014-03-19,80.16,80.24,79.00,79.33,1945500,78.31
2014-03-18,79.35,80.48,79.23,80.04,2447800,79.01
2014-03-17,79.50,79.76,79.00,79.37,1569400,78.35
2014-03-14,79.03,79.36,78.40,79.23,2448600,78.21
2014-03-13,79.22,79.58,78.58,78.99,2519500,77.97
2014-03-12,78.94,79.67,78.70,79.19,2445000,78.17
2014-03-11,80.49,81.26,79.36,79.55,2187700,78.53
2014-03-10,79.85,80.61,79.55,80.50,2781800,79.46
2014-03-07,79.98,80.26,79.60,80.05,2125700,79.02
2014-03-06,79.04,79.85,78.76,79.52,3457900,78.50
2014-03-05,80.17,80.37,78.83,79.01,3976200,77.99
2014-03-04,80.24,80.77,79.51,80.48,3578500,79.44
2014-03-03,79.00,80.78,78.98,79.86,4064800,78.83
2014-02-28,79.71,80.14,79.05,79.29,5018700,78.27
2014-02-27,79.61,79.85,79.08,79.59,4270800,78.56
2014-02-26,83.01,83.10,79.78,79.82,6759500,78.79
2014-02-25,84.06,84.06,82.24,83.09,3982600,82.02
2014-02-24,85.01,85.83,84.25,84.33,3861200,83.24
2014-02-21,84.91,85.95,84.53,84.56,3571100,83.47
2014-02-20,84.17,84.58,83.74,84.36,2835100,83.27
2014-02-19,83.26,85.29,82.81,84.07,3748800,82.99
2014-02-18,83.42,83.76,82.53,83.32,3364600,82.25
2014-02-14,81.15,83.82,81.05,83.39,4383600,82.32
2014-02-13,79.53,81.17,78.53,80.96,5583300,79.92
2014-02-12,81.78,81.98,81.10,81.28,2317900,80.23
2014-02-11,80.08,81.80,79.18,81.38,2873900,80.33
2014-02-10,81.46,81.59,80.28,80.75,2164300,79.71
2014-02-07,80.46,81.62,80.26,81.40,3512500,80.35
2014-02-06,78.33,80.09,78.29,79.92,2431600,78.89
2014-02-05,78.69,78.83,77.31,78.02,3694500,77.01
2014-02-04,79.24,79.55,78.46,78.50,3155300,77.49
2014-02-03,80.26,80.63,78.69,78.73,3194400,77.72
2014-01-31,80.30,80.95,79.84,80.26,2425500,79.23
2014-01-30,81.69,81.70,80.67,81.28,1453300,80.23
2014-01-29,81.33,81.91,80.80,81.02,2009800,79.98
2014-01-28,81.02,82.63,81.00,81.99,2213400,80.93
2014-01-27,81.93,82.00,80.62,81.18,3540800,80.13
2014-01-24,83.40,83.55,82.13,82.42,3191400,81.36
2014-01-23,84.17,84.74,83.23,83.59,2154400,82.51
2014-01-22,84.76,85.22,83.36,84.53,2444800,83.44
2014-01-21,84.78,85.23,84.31,84.49,2090700,83.40
2014-01-17,85.90,85.90,84.28,84.31,2859100,83.22
2014-01-16,84.25,85.95,83.75,85.90,3187600,84.60
2014-01-15,85.85,86.04,84.26,84.44,2970000,83.16
2014-01-14,84.50,85.82,84.50,85.69,3453700,84.39
2014-01-13,85.95,86.41,84.06,84.29,2583800,83.01
2014-01-10,85.95,86.46,85.64,86.20,2389200,84.89
2014-01-09,86.49,87.00,85.43,86.09,2141900,84.78
2014-01-08,87.56,87.58,86.36,86.65,2712800,85.33
2014-01-07,86.42,87.91,86.13,87.90,2812300,86.57
2014-01-06,85.76,86.47,85.12,86.31,2316000,85.00
2014-01-03,85.80,86.73,85.38,85.54,2259400,84.24
2014-01-02,85.82,85.97,85.16,85.48,2565400,84.18
2013-12-31,86.15,86.42,85.50,85.94,2331100,84.64
2013-12-30,87.16,87.83,86.11,86.16,1635100,84.85
2013-12-27,86.39,87.04,85.88,86.68,1501400,85.36
2013-12-26,86.50,86.75,85.90,86.31,1232100,85.00
2013-12-24,86.10,86.48,85.81,86.21,822100,84.90
2013-12-23,87.04,87.63,85.87,85.96,2217600,84.65
2013-12-20,86.44,87.15,86.41,86.41,2967700,85.10
2013-12-19,85.54,86.80,85.34,86.59,2217500,85.28
2013-12-18,85.35,86.00,84.15,85.87,2366100,84.57
2013-12-17,85.69,85.97,85.24,85.28,3413100,83.99
2013-12-16,86.13,86.84,85.65,86.14,2634300,84.83
2013-12-13,85.78,86.50,85.30,86.16,2618400,84.85
2013-12-12,85.76,86.48,85.07,86.03,3522200,84.72
2013-12-11,87.88,88.20,86.14,86.42,2539200,85.11
2013-12-10,88.55,89.51,87.68,87.88,2483900,86.55
2013-12-09,89.09,90.03,88.24,88.98,2662600,87.63
2013-12-06,90.94,91.05,88.95,89.02,2363400,87.67
2013-12-05,89.52,90.82,89.11,89.84,2759200,88.48
2013-12-04,90.65,91.27,89.54,89.89,2148200,88.53
2013-12-03,91.28,91.34,89.90,90.56,2843900,89.19
2013-12-02,91.22,91.85,90.70,91.20,2066800,89.82
2013-11-29,91.94,92.28,90.87,91.49,1178300,90.10
2013-11-27,93.42,93.73,91.51,92.04,2586400,90.64
2013-11-26,93.24,94.55,92.67,93.74,2588600,92.32
2013-11-25,93.85,94.07,92.15,93.24,2012500,91.82
2013-11-22,93.99,94.77,93.41,94.42,2104500,92.99
2013-11-21,93.49,94.84,93.49,93.99,2546200,92.56
2013-11-20,93.42,93.99,92.78,93.18,2536700,91.77
2013-11-19,91.83,93.22,91.62,93.01,3316900,91.60
2013-11-18,91.42,93.20,91.42,91.99,2559900,90.59
2013-11-15,92.26,92.84,91.60,92.50,2634100,91.10
2013-11-14,90.76,92.44,90.42,92.13,2914400,90.73
2013-11-13,89.13,90.89,88.84,90.85,2395500,89.47
2013-11-12,89.84,90.11,89.03,89.71,3456100,88.35
2013-11-11,90.00,90.17,89.42,89.79,2142900,88.43
2013-11-08,88.78,89.90,88.59,89.80,3248100,88.44
2013-11-07,89.37,91.10,88.13,88.59,4677800,87.25
2013-11-06,89.50,89.89,87.73,88.45,3189700,87.11
2013-11-05,90.09,90.09,89.02,89.13,2527300,87.78
2013-11-04,89.59,90.40,89.25,90.35,1772800,88.98
2013-11-01,88.89,89.70,88.35,89.24,2323200,87.89
2013-10-31,89.11,89.97,88.53,88.80,1951800,87.45
2013-10-30,90.64,91.18,88.21,88.93,2157700,87.58
2013-10-29,90.55,91.21,90.41,90.85,1563900,89.47
2013-10-28,90.53,90.72,90.00,90.36,1757600,88.99
2013-10-25,90.11,90.53,89.77,90.45,1705600,89.08
2013-10-24,88.73,90.24,88.47,89.77,2026000,88.41
2013-10-23,89.26,89.59,88.09,88.74,1981200,87.39
2013-10-22,89.85,90.60,89.21,89.70,1799200,88.34
2013-10-21,90.60,91.13,88.81,89.59,3557700,88.23
2013-10-18,90.77,91.65,90.57,91.26,2761400,89.87
2013-10-17,90.00,90.64,89.68,90.57,2231400,89.00
2013-10-16,89.00,90.74,89.00,90.23,2965800,88.66
2013-10-15,88.52,89.59,88.18,88.73,2721700,87.19
2013-10-14,87.24,89.33,87.13,88.62,1608600,87.08
2013-10-11,86.88,88.31,86.80,87.95,1764400,86.42
2013-10-10,86.62,87.68,86.44,87.62,2005800,86.10
2013-10-09,86.42,86.48,84.95,85.92,2162300,84.43
2013-10-08,87.04,87.45,85.98,86.10,2614700,84.61
2013-10-07,86.04,87.16,85.63,86.82,1910500,85.31
2013-10-04,85.56,87.29,85.36,87.00,1982800,85.49
2013-10-03,86.08,86.46,85.28,85.63,1662000,84.14
2013-10-02,85.96,86.46,84.97,86.07,2725300,84.58
2013-10-01,84.76,86.84,84.76,86.47,2491700,84.97
2013-09-30,85.43,85.59,84.75,85.14,2061300,83.66
2013-09-27,86.24,86.90,86.06,86.25,1849900,84.75
2013-09-26,86.92,87.00,86.03,86.49,2030300,84.99
2013-09-25,87.28,87.55,86.59,86.63,2203500,85.13
2013-09-24,87.50,87.88,86.57,87.00,2072100,85.49
2013-09-23,87.50,87.82,87.00,87.37,1810800,85.85
2013-09-20,88.54,88.61,87.60,87.85,4749900,86.33
2013-09-19,89.00,89.11,88.05,88.47,1658700,86.93
2013-09-18,88.05,89.17,87.44,88.93,2608000,87.39
2013-09-17,87.82,88.74,87.55,88.25,3331200,86.72
2013-09-16,87.78,87.86,86.91,87.00,2793000,85.49
2013-09-13,87.08,87.42,86.43,86.81,1932800,85.30
2013-09-12,87.03,87.63,86.76,87.20,2334100,85.69
2013-09-11,86.62,87.23,86.23,87.03,3094800,85.52
2013-09-10,87.65,87.76,86.85,87.26,3453300,85.75
2013-09-09,86.06,87.03,86.01,86.66,2411800,85.16
2013-09-06,86.19,87.17,85.81,86.51,2794200,85.01
2013-09-05,85.98,86.73,85.76,86.19,3765300,84.69
2013-09-04,84.56,86.00,84.50,85.53,3669500,84.05
2013-09-03,86.50,86.69,84.41,84.79,4539500,83.32
2013-08-30,84.86,85.99,84.15,85.68,13946800,84.19
2013-08-29,78.91,79.05,78.42,78.64,1737300,77.28
2013-08-28,78.72,80.31,78.64,79.17,2377800,77.80
2013-08-27,78.22,79.23,78.16,78.57,2879700,77.21
2013-08-26,79.95,80.80,79.69,79.73,2306300,78.35
2013-08-23,79.28,79.92,78.40,79.80,2466000,78.41
2013-08-22,77.47,79.34,77.16,78.99,2402200,77.62
2013-08-21,76.49,77.87,76.30,77.22,4464500,75.88
2013-08-20,75.80,76.99,75.07,76.27,4362300,74.95
2013-08-19,78.42,78.45,75.28,75.37,6771700,74.06
2013-08-16,80.05,80.18,78.83,78.99,3453300,77.62
2013-08-15,80.34,80.42,79.56,80.27,2642300,78.88
2013-08-14,82.41,82.56,80.72,80.74,3349600,79.34
2013-08-13,82.87,83.00,82.14,82.51,1837100,81.08
2013-08-12,82.56,83.37,82.40,82.70,1369100,81.26
2013-08-09,83.04,83.51,82.38,83.20,1845200,81.76
2013-08-08,82.00,83.51,81.92,83.18,2332000,81.74
2013-08-07,82.12,82.54,81.35,81.94,3248600,80.52
2013-08-06,82.29,82.49,81.62,82.26,3302600,80.83
2013-08-05,81.97,82.48,81.46,82.31,2438000,80.88
2013-08-02,81.25,82.29,80.89,82.00,3843100,80.58
2013-08-01,81.85,82.33,80.52,81.68,2916200,80.26
2013-07-31,80.77,81.95,80.25,80.25,3034300,78.86
2013-07-30,81.00,81.05,79.99,80.58,2333500,79.18
2013-07-29,81.80,81.92,80.49,81.15,2458500,79.74
2013-07-26,82.29,82.41,81.73,82.06,1880800,80.64
2013-07-25,82.54,83.31,81.90,82.77,2184700,81.33
2013-07-24,83.31,83.56,81.86,82.51,2298500,81.08
2013-07-23,83.89,84.15,83.30,83.57,1917300,82.12
2013-07-22,84.90,84.97,83.71,83.90,3147200,82.44
2013-07-19,85.25,85.41,83.89,84.98,5977400,83.51
2013-07-18,82.51,83.68,82.47,83.60,2929400,82.15
2013-07-17,82.06,82.52,81.80,82.51,2763000,80.88
2013-07-16,82.96,83.22,81.45,82.03,2830800,80.41
2013-07-15,82.39,83.21,82.13,82.97,2733400,81.33
2013-07-12,81.57,82.57,81.45,82.41,2286100,80.78
2013-07-11,80.95,81.94,80.07,81.69,4688100,80.08
2013-07-10,81.40,81.43,80.13,80.33,4649600,78.74
2013-07-09,81.87,82.19,80.75,81.46,3758600,79.85
2013-07-08,82.52,82.88,81.32,81.45,3257900,79.84
2013-07-05,81.77,83.01,81.28,82.17,5102300,80.55
2013-07-03,81.77,81.93,79.50,80.23,5293200,78.65
2013-07-02,83.22,84.33,81.47,82.13,5069700,80.51
2013-07-01,84.21,84.32,83.03,83.30,4718400,81.66
2013-06-28,83.61,84.59,83.29,83.83,3273100,82.18
2013-06-27,83.55,84.22,83.30,84.06,2605600,82.40
2013-06-26,83.21,83.59,82.85,83.17,2421500,81.53
2013-06-25,82.87,83.12,82.30,82.64,3147400,81.01
2013-06-24,83.72,84.27,81.67,82.18,4594700,80.56
2013-06-21,85.56,85.64,84.45,85.04,4977300,83.36
2013-06-20,85.61,85.85,84.20,84.93,4891000,83.25
2013-06-19,87.23,87.57,86.57,86.57,3405800,84.86
2013-06-18,86.45,87.57,86.26,87.12,2980400,85.40
2013-06-17,85.34,86.92,85.29,86.52,3371800,84.81
2013-06-14,85.44,85.61,84.49,84.89,2514400,83.21
